Register Output,Fraction,Guess for r,guess1,guess2,iterations
111011000101100(bin) = 30252(dec),12/13,13,1,5,0
111011000101101(bin) = 30253(dec),12/13,13,1,5,0
111011000101110(bin) = 30254(dec),12/13,13,1,5,0
111011000101111(bin) = 30255(dec),12/13,13,1,5,0
111011000110000(bin) = 30256(dec),12/13,13,1,5,0
111011000110001(bin) = 30257(dec),12/13,13,1,5,0
111011000110010(bin) = 30258(dec),12/13,13,1,5,0
111011000110011(bin) = 30259(dec),12/13,13,1,5,0
111011000110100(bin) = 30260(dec),12/13,13,1,5,0
111011000110101(bin) = 30261(dec),12/13,13,1,5,0
111011000110110(bin) = 30262(dec),12/13,13,1,5,0
111011000110111(bin) = 30263(dec),12/13,13,1,5,0
111011000111000(bin) = 30264(dec),12/13,13,1,5,0
111011000111001(bin) = 30265(dec),12/13,13,1,5,0
111011000111010(bin) = 30266(dec),12/13,13,1,5,0
111011000111011(bin) = 30267(dec),12/13,13,1,5,0
111011000111100(bin) = 30268(dec),12/13,13,1,5,0
111011000111101(bin) = 30269(dec),12/13,13,1,5,0
111011000111110(bin) = 30270(dec),12/13,13,1,5,0
111011000111111(bin) = 30271(dec),12/13,13,1,5,0
111011001000000(bin) = 30272(dec),49/53,53,1,5,0
111011001000001(bin) = 30273(dec),49/53,53,1,5,0
111011001000010(bin) = 30274(dec),49/53,53,1,5,0
111011001000011(bin) = 30275(dec),49/53,53,1,5,0
111011001000100(bin) = 30276(dec),49/53,53,1,5,0
111011001000101(bin) = 30277(dec),49/53,53,1,5,0
111011001000110(bin) = 30278(dec),49/53,53,1,5,0
111011001000111(bin) = 30279(dec),49/53,53,1,5,0
111011001001000(bin) = 30280(dec),49/53,53,1,5,0
111011001001001(bin) = 30281(dec),49/53,53,1,5,0
111011001001010(bin) = 30282(dec),49/53,53,1,5,0
111011001001011(bin) = 30283(dec),49/53,53,1,5,0
111011001001100(bin) = 30284(dec),49/53,53,1,5,0
111011001001101(bin) = 30285(dec),49/53,53,1,5,0
111011001001110(bin) = 30286(dec),49/53,53,1,5,0
111011001001111(bin) = 30287(dec),49/53,53,1,5,0
111011001010000(bin) = 30288(dec),49/53,53,1,5,0
111011001010001(bin) = 30289(dec),49/53,53,1,5,0
111011001010010(bin) = 30290(dec),49/53,53,1,5,0
111011001010011(bin) = 30291(dec),49/53,53,1,5,0
111011001010100(bin) = 30292(dec),49/53,53,1,5,0
111011001010101(bin) = 30293(dec),49/53,53,1,5,0
111011001010110(bin) = 30294(dec),49/53,53,1,5,0
111011001010111(bin) = 30295(dec),49/53,53,1,5,0
111011001011000(bin) = 30296(dec),49/53,53,1,5,0
111011001011001(bin) = 30297(dec),49/53,53,1,5,0
111011001011010(bin) = 30298(dec),49/53,53,1,5,0
111011001011011(bin) = 30299(dec),49/53,53,1,5,0
111011001011100(bin) = 30300(dec),49/53,53,1,5,0
111011001011101(bin) = 30301(dec),49/53,53,1,5,0
111011001011110(bin) = 30302(dec),49/53,53,1,5,0
111011100011111(bin) = 30495(dec),27/29,29,1,5,0
111011100100000(bin) = 30496(dec),27/29,29,1,5,0
111011100100001(bin) = 30497(dec),27/29,29,1,5,0
111011100100010(bin) = 30498(dec),27/29,29,1,5,0
111011100100011(bin) = 30499(dec),27/29,29,1,5,0
111011100100100(bin) = 30500(dec),27/29,29,1,5,0
111011100100101(bin) = 30501(dec),27/29,29,1,5,0
111011100100110(bin) = 30502(dec),27/29,29,1,5,0
111011100100111(bin) = 30503(dec),27/29,29,1,5,0
111011100101000(bin) = 30504(dec),27/29,29,1,5,0
111011100101001(bin) = 30505(dec),27/29,29,1,5,0
111011100101010(bin) = 30506(dec),27/29,29,1,5,0
111011100101011(bin) = 30507(dec),27/29,29,1,5,0
111011100101100(bin) = 30508(dec),27/29,29,1,5,0
111011100101101(bin) = 30509(dec),27/29,29,1,5,0
111011100101110(bin) = 30510(dec),27/29,29,1,5,0
111011100101111(bin) = 30511(dec),27/29,29,1,5,0
111011100110000(bin) = 30512(dec),27/29,29,1,5,0
111011100110001(bin) = 30513(dec),27/29,29,1,5,0
111011100110010(bin) = 30514(dec),27/29,29,1,5,0
111011100110011(bin) = 30515(dec),27/29,29,1,5,0
111011100110100(bin) = 30516(dec),27/29,29,1,5,0
111011100110101(bin) = 30517(dec),27/29,29,1,5,0
111011100110110(bin) = 30518(dec),27/29,29,1,5,0
111011100110111(bin) = 30519(dec),27/29,29,1,5,0
111011100111000(bin) = 30520(dec),27/29,29,1,5,0
111011100111001(bin) = 30521(dec),41/44,44,1,5,0
111011100111010(bin) = 30522(dec),41/44,44,1,5,0
111011100111011(bin) = 30523(dec),41/44,44,1,5,0
111011100111100(bin) = 30524(dec),41/44,44,1,5,0
111011100111101(bin) = 30525(dec),41/44,44,1,5,0
111011100111110(bin) = 30526(dec),41/44,44,1,5,0
111011100111111(bin) = 30527(dec),41/44,44,1,5,0
111011101000000(bin) = 30528(dec),41/44,44,1,5,0
111011101000001(bin) = 30529(dec),41/44,44,1,5,0
111011101000010(bin) = 30530(dec),41/44,44,1,5,0
111011101000011(bin) = 30531(dec),41/44,44,1,5,0
111011101000100(bin) = 30532(dec),41/44,44,1,5,0
111011101000101(bin) = 30533(dec),41/44,44,1,5,0
111011101000110(bin) = 30534(dec),41/44,44,1,5,0
111011101000111(bin) = 30535(dec),41/44,44,1,5,0
111011101001000(bin) = 30536(dec),41/44,44,1,5,0
111011101001001(bin) = 30537(dec),41/44,44,1,5,0
111011101001010(bin) = 30538(dec),41/44,44,1,5,0
111011101001011(bin) = 30539(dec),41/44,44,1,5,0
111011101001100(bin) = 30540(dec),41/44,44,1,5,0
111011101001101(bin) = 30541(dec),41/44,44,1,5,0
111011101001110(bin) = 30542(dec),41/44,44,1,5,0
111011101001111(bin) = 30543(dec),41/44,44,1,5,0
111011101010000(bin) = 30544(dec),41/44,44,1,5,0
111011101010001(bin) = 30545(dec),41/44,44,1,5,0
111011101010010(bin) = 30546(dec),41/44,44,1,5,0
111011101010011(bin) = 30547(dec),41/44,44,1,5,0
111011101010100(bin) = 30548(dec),41/44,44,1,5,0
111011101010101(bin) = 30549(dec),41/44,44,1,5,0
111011101010110(bin) = 30550(dec),41/44,44,1,5,0
111011101010111(bin) = 30551(dec),41/44,44,1,5,0
111011101011000(bin) = 30552(dec),41/44,44,1,5,0
111011101011001(bin) = 30553(dec),41/44,44,1,5,0
111011101011010(bin) = 30554(dec),41/44,44,1,5,0
111011101011011(bin) = 30555(dec),41/44,44,1,5,0
111011101011100(bin) = 30556(dec),41/44,44,1,5,0
111011101011101(bin) = 30557(dec),41/44,44,1,5,0
111011101011110(bin) = 30558(dec),41/44,44,1,5,0
111011110110011(bin) = 30643(dec),29/31,31,1,11,0
111011110110100(bin) = 30644(dec),29/31,31,1,11,0
111011110110101(bin) = 30645(dec),29/31,31,1,11,0
111011110110110(bin) = 30646(dec),29/31,31,1,11,0
111011110110111(bin) = 30647(dec),29/31,31,1,11,0
111011110111000(bin) = 30648(dec),29/31,31,1,11,0
111011110111001(bin) = 30649(dec),29/31,31,1,11,0
111011110111010(bin) = 30650(dec),29/31,31,1,11,0
111011110111011(bin) = 30651(dec),29/31,31,1,11,0
111011110111100(bin) = 30652(dec),29/31,31,1,11,0
111011110111101(bin) = 30653(dec),29/31,31,1,11,0
111011110111110(bin) = 30654(dec),29/31,31,1,11,0
111011110111111(bin) = 30655(dec),29/31,31,1,11,0
111011111000000(bin) = 30656(dec),29/31,31,1,11,0
111011111000001(bin) = 30657(dec),29/31,31,1,11,0
111011111000010(bin) = 30658(dec),29/31,31,1,11,0
111011111000011(bin) = 30659(dec),29/31,31,1,11,0
111011111000100(bin) = 30660(dec),29/31,31,1,11,0
111011111000101(bin) = 30661(dec),29/31,31,1,11,0
111011111000110(bin) = 30662(dec),29/31,31,1,11,0
111011111000111(bin) = 30663(dec),29/31,31,1,11,0
111011111001000(bin) = 30664(dec),29/31,31,1,11,0
111011111001001(bin) = 30665(dec),29/31,31,1,11,0
111011111101011(bin) = 30699(dec),15/16,16,5,1,0
111011111101100(bin) = 30700(dec),15/16,16,5,1,0
111011111101101(bin) = 30701(dec),15/16,16,5,1,0
111011111101110(bin) = 30702(dec),15/16,16,5,1,0
111011111101111(bin) = 30703(dec),15/16,16,5,1,0
111011111110000(bin) = 30704(dec),15/16,16,5,1,0
111011111110001(bin) = 30705(dec),15/16,16,5,1,0
111011111110010(bin) = 30706(dec),15/16,16,5,1,0
111011111110011(bin) = 30707(dec),15/16,16,5,1,0
111011111110100(bin) = 30708(dec),15/16,16,5,1,0
111011111110101(bin) = 30709(dec),15/16,16,5,1,0
111011111110110(bin) = 30710(dec),15/16,16,5,1,0
111011111110111(bin) = 30711(dec),15/16,16,5,1,0
111011111111000(bin) = 30712(dec),15/16,16,5,1,0
111011111111001(bin) = 30713(dec),15/16,16,5,1,0
111011111111010(bin) = 30714(dec),15/16,16,5,1,0
111011111111011(bin) = 30715(dec),15/16,16,5,1,0
111011111111100(bin) = 30716(dec),15/16,16,5,1,0
111011111111101(bin) = 30717(dec),15/16,16,5,1,0
111011111111110(bin) = 30718(dec),15/16,16,5,1,0
111011111111111(bin) = 30719(dec),15/16,16,5,1,0
111100000000000(bin) = 30720(dec),15/16,16,5,1,0
111100000000001(bin) = 30721(dec),15/16,16,5,1,0
111100000000010(bin) = 30722(dec),15/16,16,5,1,0
111100000000011(bin) = 30723(dec),15/16,16,5,1,0
111100000000100(bin) = 30724(dec),15/16,16,5,1,0
111100000000101(bin) = 30725(dec),15/16,16,5,1,0
111100000000110(bin) = 30726(dec),15/16,16,5,1,0
111100000000111(bin) = 30727(dec),15/16,16,5,1,0
111100000001000(bin) = 30728(dec),15/16,16,5,1,0
111100000001001(bin) = 30729(dec),15/16,16,5,1,0
111100000001010(bin) = 30730(dec),15/16,16,5,1,0
111100000001011(bin) = 30731(dec),15/16,16,5,1,0
111100000001100(bin) = 30732(dec),15/16,16,5,1,0
111100000001101(bin) = 30733(dec),15/16,16,5,1,0
111100000001110(bin) = 30734(dec),15/16,16,5,1,0
111100000001111(bin) = 30735(dec),15/16,16,5,1,0
111100000010000(bin) = 30736(dec),15/16,16,5,1,0
111100000010001(bin) = 30737(dec),15/16,16,5,1,0
111100000010010(bin) = 30738(dec),15/16,16,5,1,0
111100000010011(bin) = 30739(dec),15/16,16,5,1,0
111100000010100(bin) = 30740(dec),15/16,16,5,1,0
111100000010101(bin) = 30741(dec),46/49,49,5,1,0
111100000010110(bin) = 30742(dec),46/49,49,5,1,0
111100000010111(bin) = 30743(dec),46/49,49,5,1,0
111100000011000(bin) = 30744(dec),46/49,49,5,1,0
111100000011001(bin) = 30745(dec),46/49,49,5,1,0
111100000011010(bin) = 30746(dec),46/49,49,5,1,0
111100000011011(bin) = 30747(dec),46/49,49,5,1,0
111100000011100(bin) = 30748(dec),46/49,49,5,1,0
111100000011101(bin) = 30749(dec),46/49,49,5,1,0
111100000011110(bin) = 30750(dec),46/49,49,5,1,0
111100000011111(bin) = 30751(dec),46/49,49,5,1,0
111100000100000(bin) = 30752(dec),46/49,49,5,1,0
111100000100001(bin) = 30753(dec),46/49,49,5,1,0
111100000100010(bin) = 30754(dec),46/49,49,5,1,0
111100000100011(bin) = 30755(dec),46/49,49,5,1,0
111100000100100(bin) = 30756(dec),46/49,49,5,1,0
111100000100101(bin) = 30757(dec),46/49,49,5,1,0
111100000100110(bin) = 30758(dec),46/49,49,5,1,0
111100000100111(bin) = 30759(dec),46/49,49,5,1,0
111100000101000(bin) = 30760(dec),46/49,49,5,1,0
111100000101001(bin) = 30761(dec),46/49,49,5,1,0
111100000101010(bin) = 30762(dec),46/49,49,5,1,0
111100000101011(bin) = 30763(dec),46/49,49,5,1,0
111100000101100(bin) = 30764(dec),46/49,49,5,1,0
111100000101101(bin) = 30765(dec),46/49,49,5,1,0
111100000101110(bin) = 30766(dec),46/49,49,5,1,0
111100000101111(bin) = 30767(dec),46/49,49,5,1,0
111100000110000(bin) = 30768(dec),46/49,49,5,1,0
111100000110001(bin) = 30769(dec),46/49,49,5,1,0
111100000110010(bin) = 30770(dec),46/49,49,5,1,0
111100000110011(bin) = 30771(dec),46/49,49,5,1,0
111100000110100(bin) = 30772(dec),31/33,33,5,1,0
111100000110101(bin) = 30773(dec),31/33,33,5,1,0
111100000110110(bin) = 30774(dec),31/33,33,5,1,0
111100000110111(bin) = 30775(dec),31/33,33,5,1,0
111100000111000(bin) = 30776(dec),31/33,33,5,1,0
111100000111001(bin) = 30777(dec),31/33,33,5,1,0
111100000111010(bin) = 30778(dec),31/33,33,5,1,0
111100000111011(bin) = 30779(dec),31/33,33,5,1,0
111100000111100(bin) = 30780(dec),31/33,33,5,1,0
111100000111101(bin) = 30781(dec),31/33,33,5,1,0
111100000111110(bin) = 30782(dec),31/33,33,5,1,0
111100000111111(bin) = 30783(dec),31/33,33,5,1,0
111100001000000(bin) = 30784(dec),31/33,33,5,1,0
111100001000001(bin) = 30785(dec),31/33,33,5,1,0
111100001000010(bin) = 30786(dec),31/33,33,5,1,0
111100001000011(bin) = 30787(dec),31/33,33,5,1,0
111100001000100(bin) = 30788(dec),31/33,33,5,1,0
111100001000101(bin) = 30789(dec),31/33,33,5,1,0
111100001000110(bin) = 30790(dec),31/33,33,5,1,0
111100001000111(bin) = 30791(dec),31/33,33,5,1,0
111100001001000(bin) = 30792(dec),47/50,50,1,11,0
111100001001001(bin) = 30793(dec),47/50,50,1,11,0
111100001001010(bin) = 30794(dec),47/50,50,1,11,0
111100001001011(bin) = 30795(dec),47/50,50,1,11,0
111100001001100(bin) = 30796(dec),47/50,50,1,11,0
111100001001101(bin) = 30797(dec),47/50,50,1,11,0
111100001001110(bin) = 30798(dec),47/50,50,1,11,0
111100001001111(bin) = 30799(dec),47/50,50,1,11,0
111100001010000(bin) = 30800(dec),47/50,50,1,11,0
111100001010001(bin) = 30801(dec),47/50,50,1,11,0
111100001010010(bin) = 30802(dec),47/50,50,1,11,0
111100001010011(bin) = 30803(dec),47/50,50,1,11,0
111100001010100(bin) = 30804(dec),47/50,50,1,11,0
111100001010101(bin) = 30805(dec),47/50,50,1,11,0
111100001010110(bin) = 30806(dec),47/50,50,1,11,0
111100001010111(bin) = 30807(dec),47/50,50,1,11,0
111100001011000(bin) = 30808(dec),47/50,50,1,11,0
111100001011001(bin) = 30809(dec),47/50,50,1,11,0
111100001011010(bin) = 30810(dec),47/50,50,1,11,0
111100001011011(bin) = 30811(dec),47/50,50,1,11,0
111100001011100(bin) = 30812(dec),47/50,50,1,11,0
111100001011101(bin) = 30813(dec),47/50,50,1,11,0
111100001011110(bin) = 30814(dec),47/50,50,1,11,0
111100001011111(bin) = 30815(dec),47/50,50,1,11,0
111100001100000(bin) = 30816(dec),47/50,50,1,11,0
111100001100001(bin) = 30817(dec),47/50,50,1,11,0
111100001100010(bin) = 30818(dec),47/50,50,1,11,0
111100001100011(bin) = 30819(dec),47/50,50,1,11,0
111100001100100(bin) = 30820(dec),47/50,50,1,11,0
111100001100101(bin) = 30821(dec),47/50,50,1,11,0
111100001100110(bin) = 30822(dec),16/17,17,5,1,0
111100001100111(bin) = 30823(dec),16/17,17,5,1,0
111100001101000(bin) = 30824(dec),16/17,17,5,1,0
111100001101001(bin) = 30825(dec),16/17,17,5,1,0
111100001101010(bin) = 30826(dec),16/17,17,5,1,0
111100001101011(bin) = 30827(dec),16/17,17,5,1,0
111100001101100(bin) = 30828(dec),16/17,17,5,1,0
111100001101101(bin) = 30829(dec),16/17,17,5,1,0
111100001101110(bin) = 30830(dec),16/17,17,5,1,0
111100001101111(bin) = 30831(dec),16/17,17,5,1,0
111100001110000(bin) = 30832(dec),16/17,17,5,1,0
111100001110001(bin) = 30833(dec),16/17,17,5,1,0
111100001110010(bin) = 30834(dec),16/17,17,5,1,0
111100001110011(bin) = 30835(dec),16/17,17,5,1,0
111100001110100(bin) = 30836(dec),16/17,17,5,1,0
111100001110101(bin) = 30837(dec),16/17,17,5,1,0
111100001110110(bin) = 30838(dec),16/17,17,5,1,0
111100001110111(bin) = 30839(dec),16/17,17,5,1,0
111100001111000(bin) = 30840(dec),16/17,17,5,1,0
111100001111001(bin) = 30841(dec),16/17,17,5,1,0
111100001111010(bin) = 30842(dec),16/17,17,5,1,0
111100001111011(bin) = 30843(dec),16/17,17,5,1,0
111100001111100(bin) = 30844(dec),16/17,17,5,1,0
111100001111101(bin) = 30845(dec),16/17,17,5,1,0
111100001111110(bin) = 30846(dec),16/17,17,5,1,0
111100001111111(bin) = 30847(dec),16/17,17,5,1,0
111100010000000(bin) = 30848(dec),16/17,17,5,1,0
111100010000001(bin) = 30849(dec),16/17,17,5,1,0
111100010000010(bin) = 30850(dec),16/17,17,5,1,0
111100010000011(bin) = 30851(dec),16/17,17,5,1,0
111100010000100(bin) = 30852(dec),16/17,17,5,1,0
111100010000101(bin) = 30853(dec),16/17,17,5,1,0
111100010000110(bin) = 30854(dec),16/17,17,5,1,0
111100010000111(bin) = 30855(dec),16/17,17,5,1,0
111100010001000(bin) = 30856(dec),16/17,17,5,1,0
111100010001001(bin) = 30857(dec),16/17,17,5,1,0
111100010001010(bin) = 30858(dec),16/17,17,5,1,0
111100010001011(bin) = 30859(dec),16/17,17,5,1,0
111100010001100(bin) = 30860(dec),49/52,52,1,5,0
111100010001101(bin) = 30861(dec),49/52,52,1,5,0
111100010001110(bin) = 30862(dec),49/52,52,1,5,0
111100010001111(bin) = 30863(dec),49/52,52,1,5,0
111100010010000(bin) = 30864(dec),49/52,52,1,5,0
111100010010001(bin) = 30865(dec),49/52,52,1,5,0
111100010010010(bin) = 30866(dec),49/52,52,1,5,0
111100010010011(bin) = 30867(dec),49/52,52,1,5,0
111100010010100(bin) = 30868(dec),49/52,52,1,5,0
111100010010101(bin) = 30869(dec),49/52,52,1,5,0
111100010010110(bin) = 30870(dec),49/52,52,1,5,0
111100010010111(bin) = 30871(dec),49/52,52,1,5,0
111100010011000(bin) = 30872(dec),49/52,52,1,5,0
111100010011001(bin) = 30873(dec),49/52,52,1,5,0
111100010011010(bin) = 30874(dec),49/52,52,1,5,0
111100010011011(bin) = 30875(dec),49/52,52,1,5,0
111100010011100(bin) = 30876(dec),49/52,52,1,5,0
111100010011101(bin) = 30877(dec),49/52,52,1,5,0
111100010011110(bin) = 30878(dec),49/52,52,1,5,0
111100010011111(bin) = 30879(dec),49/52,52,1,5,0
111100010100000(bin) = 30880(dec),49/52,52,1,5,0
111100010100001(bin) = 30881(dec),49/52,52,1,5,0
111100010100010(bin) = 30882(dec),49/52,52,1,5,0
111100010100011(bin) = 30883(dec),49/52,52,1,5,0
111100010100100(bin) = 30884(dec),49/52,52,1,5,0
111100010100101(bin) = 30885(dec),49/52,52,1,5,0
111100010100110(bin) = 30886(dec),49/52,52,1,5,0
111100010111001(bin) = 30905(dec),50/53,53,1,5,0
111100010111010(bin) = 30906(dec),50/53,53,1,5,0
111100010111011(bin) = 30907(dec),50/53,53,1,5,0
111100010111100(bin) = 30908(dec),50/53,53,1,5,0
111100010111101(bin) = 30909(dec),50/53,53,1,5,0
111100010111110(bin) = 30910(dec),50/53,53,1,5,0
111100010111111(bin) = 30911(dec),50/53,53,1,5,0
111100011000000(bin) = 30912(dec),50/53,53,1,5,0
111100011000001(bin) = 30913(dec),50/53,53,1,5,0
111100011000010(bin) = 30914(dec),50/53,53,1,5,0
111100011000011(bin) = 30915(dec),50/53,53,1,5,0
111100011000100(bin) = 30916(dec),50/53,53,1,5,0
111100011000101(bin) = 30917(dec),50/53,53,1,5,0
111100011000110(bin) = 30918(dec),50/53,53,1,5,0
111100011000111(bin) = 30919(dec),50/53,53,1,5,0
111100011001000(bin) = 30920(dec),50/53,53,1,5,0
111100011001001(bin) = 30921(dec),50/53,53,1,5,0
111100011001010(bin) = 30922(dec),50/53,53,1,5,0
111100011001011(bin) = 30923(dec),50/53,53,1,5,0
111100011001100(bin) = 30924(dec),50/53,53,1,5,0
111100011001101(bin) = 30925(dec),50/53,53,1,5,0
111100011001110(bin) = 30926(dec),50/53,53,1,5,0
111100011001111(bin) = 30927(dec),50/53,53,1,5,0
111100011010000(bin) = 30928(dec),50/53,53,1,5,0
111100011010001(bin) = 30929(dec),50/53,53,1,5,0
111100011010010(bin) = 30930(dec),50/53,53,1,5,0
111100100001101(bin) = 30989(dec),35/37,37,1,5,0
111100100001110(bin) = 30990(dec),35/37,37,1,5,0
111100100001111(bin) = 30991(dec),35/37,37,1,5,0
111100100010000(bin) = 30992(dec),35/37,37,1,5,0
111100100010001(bin) = 30993(dec),35/37,37,1,5,0
111100100010010(bin) = 30994(dec),35/37,37,1,5,0
111100100010011(bin) = 30995(dec),35/37,37,1,5,0
111100100010100(bin) = 30996(dec),35/37,37,1,5,0
111100100010101(bin) = 30997(dec),35/37,37,1,5,0
111100100010110(bin) = 30998(dec),35/37,37,1,5,0
111100100010111(bin) = 30999(dec),35/37,37,1,5,0
111100100011000(bin) = 31000(dec),35/37,37,1,5,0
111100100011001(bin) = 31001(dec),35/37,37,1,5,0
111100100011010(bin) = 31002(dec),35/37,37,1,5,0
111100100011011(bin) = 31003(dec),35/37,37,1,5,0
111100100011100(bin) = 31004(dec),35/37,37,1,5,0
111100100011101(bin) = 31005(dec),35/37,37,1,5,0
111100100011110(bin) = 31006(dec),35/37,37,1,5,0
111100100011111(bin) = 31007(dec),35/37,37,1,5,0
111100100100000(bin) = 31008(dec),35/37,37,1,5,0
111100100100001(bin) = 31009(dec),35/37,37,1,5,0
111100100100010(bin) = 31010(dec),35/37,37,1,5,0
111100100100011(bin) = 31011(dec),35/37,37,1,5,0
111100100100100(bin) = 31012(dec),35/37,37,1,5,0
111100100100101(bin) = 31013(dec),35/37,37,1,5,0
111100100100110(bin) = 31014(dec),35/37,37,1,5,0
111100100100111(bin) = 31015(dec),35/37,37,1,5,0
111100100101000(bin) = 31016(dec),35/37,37,1,5,0
111100100101001(bin) = 31017(dec),35/37,37,1,5,0
111100100101010(bin) = 31018(dec),35/37,37,1,5,0
111100100101011(bin) = 31019(dec),35/37,37,1,5,0
111100100101100(bin) = 31020(dec),35/37,37,1,5,0
111100110000101(bin) = 31109(dec),19/20,20,11,5,0
111100110000110(bin) = 31110(dec),19/20,20,11,5,0
111100110001000(bin) = 31112(dec),19/20,20,11,5,0
111100110001001(bin) = 31113(dec),19/20,20,11,5,0
111100110001011(bin) = 31115(dec),19/20,20,11,5,0
111100110001110(bin) = 31118(dec),19/20,20,11,5,0
111100110001111(bin) = 31119(dec),19/20,20,11,5,0
111100110010001(bin) = 31121(dec),19/20,20,11,5,0
111100110100010(bin) = 31138(dec),19/20,20,11,5,0
111100110100011(bin) = 31139(dec),19/20,20,11,5,0
111100110100100(bin) = 31140(dec),19/20,20,11,5,0
111100110100101(bin) = 31141(dec),19/20,20,11,5,0
111100110100110(bin) = 31142(dec),19/20,20,11,5,0
111100110100111(bin) = 31143(dec),19/20,20,11,5,0
111100110101000(bin) = 31144(dec),19/20,20,11,5,0
111100110101001(bin) = 31145(dec),19/20,20,11,5,0
111100110101011(bin) = 31147(dec),19/20,20,11,5,0
111100111010101(bin) = 31189(dec),20/21,21,11,5,0
111100111010110(bin) = 31190(dec),20/21,21,11,5,0
111100111010111(bin) = 31191(dec),20/21,21,11,5,0
111100111011000(bin) = 31192(dec),20/21,21,11,5,0
111100111011001(bin) = 31193(dec),20/21,21,11,5,0
111100111011010(bin) = 31194(dec),20/21,21,11,5,0
111100111011011(bin) = 31195(dec),20/21,21,11,5,0
111100111011100(bin) = 31196(dec),20/21,21,11,5,0
111100111011101(bin) = 31197(dec),20/21,21,11,5,0
111100111011110(bin) = 31198(dec),20/21,21,11,5,0
111100111011111(bin) = 31199(dec),20/21,21,11,5,0
111100111100000(bin) = 31200(dec),20/21,21,11,5,0
111100111100001(bin) = 31201(dec),20/21,21,11,5,0
111100111100010(bin) = 31202(dec),20/21,21,11,5,0
111100111100011(bin) = 31203(dec),20/21,21,11,5,0
111100111100100(bin) = 31204(dec),20/21,21,11,5,0
111100111100101(bin) = 31205(dec),20/21,21,11,5,0
111100111100110(bin) = 31206(dec),20/21,21,11,5,0
111100111100111(bin) = 31207(dec),20/21,21,11,5,0
111100111101000(bin) = 31208(dec),20/21,21,11,5,0
111100111101001(bin) = 31209(dec),20/21,21,11,5,0
111100111101010(bin) = 31210(dec),20/21,21,11,5,0
111100111101011(bin) = 31211(dec),20/21,21,11,5,0
111100111101100(bin) = 31212(dec),20/21,21,11,5,0
111100111101101(bin) = 31213(dec),20/21,21,11,5,0
111100111101110(bin) = 31214(dec),20/21,21,11,5,0
111100111101111(bin) = 31215(dec),20/21,21,11,5,0
111100111110000(bin) = 31216(dec),20/21,21,11,5,0
111100111110001(bin) = 31217(dec),20/21,21,11,5,0
111100111110010(bin) = 31218(dec),20/21,21,11,5,0
111100111110011(bin) = 31219(dec),20/21,21,11,5,0
